Name_0,Name_1,PSRJ_0,PSRJ_1,ZZ,XX,YY,DISC_DATE,
J1809-2004,mhl+02,J1809-2004,mhl+02,-0.02,0.94,3.36,2002,
B1806-21,cjlm87,J1809-2109,cjlm87,-0.05,0.67,4.44,1987,
J1809-2332,aaa+09c,J1809-2332,aaa+09c,-0.03,0.11,7.63,2009,
J1809-3547,lml+98,J1809-3547,lml+98,-3.06,-1.35,-13.89,1998,
J1810-1441,hfs+04,J1810-1441,hfs+04,0.24,1.77,2.01,2004,
J1810+1744,hrm+11,J1810+1744,hrm+11,0.68,1.59,6.89,2011,
J1810-1820,mhl+02,J1810-1820,mhl+02,0.02,0.89,4.35,2002,
J1810-2005,clm+01,J1810-2005,clm+01,-0.03,0.64,5.05,2001,
B1806-53,mlt+78,J1810-5338,mlt+78,-0.45,-0.54,7.01,1978,
J1811-0154,ebvb01,J1811-0154,ebvb01,1.55,4.93,-1.34,2001,
J1811+0702,fcwa95,J1811+0702,fcwa95,0.62,1.65,6.12,1995,
J1811-1049,kek+13,J1811-1049,kek+13,0.58,2.78,0.31,2013,
J1811-1717,ncb+15,J1811-1717,ncb+15,0.06,1.17,3.43,2015,
J1811-1736,lcm+00,J1811-1736,lcm+00,0.03,0.98,4.18,2000,
J1811-1835,mhl+02,J1811-1835,mhl+02,0.00,1.02,3.68,2002,
J1811-1925,ttdm97,J1811-1925,ttdm97,-0.03,0.97,3.59,1997,
J1811-2405,kjv+10,J1811-2405,kjv+10,-0.08,0.23,6.69,2010,
J1811-2439,lfl+06,J1811-2439,lfl+06,-0.20,0.45,4.59,2006,
J1811-4930,kjv+10,J1811-4930,kjv+10,-0.36,-0.38,7.15,2010,
B1810+02,stwd85,J1812+0226,stwd85,1.21,3.62,2.40,1985,
B1809-173,cl86,J1812-1718,cl86,0.03,0.83,4.92,1986,
B1809-176,cjlm87,J1812-1733,cjlm87,0.03,1.01,4.09,1987,
J1812-1910,hfs+04,J1812-1910,hfs+04,-0.05,1.19,2.67,2004,
J1812-2102,mhl+02,J1812-2102,mhl+02,-0.33,2.47,-5.70,2002,
J1812-2526,lfl+06,J1812-2526,lfl+06,-1.34,2.33,-13.60,2006,
J1812-2748,kjv+10,J1812-2748,kjv+10,-0.24,0.20,5.58,2010,
J1812-3039,bbb+12,J1812-3039,bbb+12,-0.54,0.13,3.30,2012,
J1813-1246,aaa+09c,J1813-1246,aaa+09c,0.11,0.78,5.99,2009,
J1813-1749,gh09b,J1813-1749,gh09b,-0.00,1.04,3.92,2009,
J1813+1822,lwf+04,J1813+1822,lwf+04,1.41,3.42,5.15,2004,
J1813-2113,mhl+02,J1813-2113,mhl+02,-0.43,2.57,-6.29,2002,
J1813-2242,hfs+04,J1813-2242,hfs+04,-0.51,1.85,-3.83,2004,
J1813-2621,fsk+04,J1813-2621,fsk+04,-0.22,0.28,5.51,2004,
B1811+40,dth78,J1813+4013,dth78,2.00,4.15,6.77,1978,
J1814-0521,kjv+10,J1814-0521,kjv+10,0.42,1.69,4.70,2010,
J1814-0618,lfl+06,J1814-0618,lfl+06,0.55,2.34,3.01,2006,
J1814+1130,naf03,J1814+1130,naf03,0.96,2.55,5.37,2003,
J1814-1649,mhl+02,J1814-1649,mhl+02,0.02,1.24,3.44,2002,
J1814-1744,ckl+00,J1814-1744,ckl+00,-0.02,1.14,3.59,2000,
J1815-1738,hfs+04,J1815-1738,hfs+04,-0.02,1.11,3.74,2004,
J1815-1910,mhl+02,J1815-1910,mhl+02,-0.10,1.24,2.55,2002,
J1815+55,slr+14,J1815+55,slr+14,11.39,22.13,6.17,2014,
J1816-0755,lfl+06,J1816-0755,lfl+06,0.22,1.16,5.60,2006,
J1816-1446,hfs+04,J1816-1446,hfs+04,0.15,2.76,-1.24,2004,
B1813-17,clj+92,J1816-1729,clj+92,-0.03,1.03,4.18,1992,
B1813-26,lvw69a,J1816-2650,lvw69a,-0.31,0.33,4.94,1969,
J1816+4510,slr+14,J1816+4510,slr+14,1.82,3.78,7.33,2014,
J1816-5643,jbo+09,J1816-5643,jbo+09,-0.79,-0.93,6.23,2009,
J1817-0743,lfl+06,J1817-0743,lfl+06,0.01,0.08,8.32,2006,
J1817-1511,hfs+04,J1817-1511,hfs+04,0.05,1.97,1.45,2004,
J1817-1938,bbb+12,J1817-1938,bbb+12,-0.48,3.44,-8.21,2012,
B1814-23,moh83,J1817-2311,moh83,-0.45,1.17,0.67,1983,
B1813-36,mlt+78,J1817-3618,mlt+78,-0.72,-0.24,4.17,1978,
J1817-3837,lml+98,J1817-3837,lml+98,-1.10,-0.56,2.54,1998,
J1818-01,bbb+12,J1818-01,bbb+12,2.25,9.07,-8.93,2012,
J1818-1116,hfs+04,J1818-1116,hfs+04,0.47,4.27,-3.80,2004,
B1815-14,cl86,J1818-1422,cl86,0.06,1.54,3.26,1986,
J1818-1448,eklk13,J1818-1448,eklk13,0.03,1.38,3.69,2013,
J1818-1519,mhl+02,J1818-1519,mhl+02,0.02,1.44,3.34,2002,
J1818-1541,mhl+02,J1818-1541,mhl+02,-0.01,1.26,3.88,2002,
J1818-1556,kel+09,J1818-1556,kel+09,-0.01,0.90,5.16,2009,
J1819-0925,hfs+04,J1819-0925,hfs+04,0.63,4.93,-4.39,2004,
J1819-1008,hfs+04,J1819-1008,hfs+04,0.55,4.70,-4.21,2004,
J1819-1114,eklk13,J1819-1114,eklk13,0.19,1.92,3.03,2013,
J1819-1131,hfs+04,J1819-1131,hfs+04,0.46,5.36,-6.99,2004,
J1819+1305,ebvb01,J1819+1305,ebvb01,0.90,2.60,5.53,2001,
J1819-1318,lfl+06,J1819-1318,lfl+06,0.01,0.24,7.73,2006,
J1819-1408,mhl+02,J1819-1408,mhl+02,0.06,2.57,-0.00,2002,
J1819-1458,mll+06,J1819-1458,mll+06,0.00,0.91,5.33,2006,
J1819-1510,mhl+02,J1819-1510,mhl+02,-0.01,1.13,4.53,2002,
J1819-17,ncb+15,J1819-17,ncb+15,-0.03,0.46,6.68,2015,
J1819-1717,ekl09,J1819-1717,ekl09,-0.09,1.16,3.84,2009,
B1818-04,vlw69,J1820-0427,vlw69,0.02,0.13,8.23,1969,
J1820-0509,lfl+06,J1820-0509,lfl+06,0.26,1.39,5.49,2006,
B1817-13,cl86,J1820-1346,cl86,0.05,1.74,2.87,1986,
J1820-1529,hfs+04,J1820-1529,hfs+04,-0.04,1.41,3.49,2004,
B1817-18,jlm+92,J1820-1818,jlm+92,-0.42,3.20,-5.16,1992,
J1821+0155,rsm+13,J1821+0155,rsm+13,0.22,0.88,7.04,2013,
J1821-0256,lfl+06,J1821-0256,lfl+06,0.30,1.42,5.69,2006,
J1821-0331,kek+13,J1821-0331,kek+13,0.66,3.35,1.75,2013,
J1821-1419,hfs+04,J1821-1419,hfs+04,-0.00,1.77,2.63,2004,
J1821-1432,kel+09,J1821-1432,kel+09,-0.01,1.30,4.15,2009,
J1821+1715,rtj+96,J1821+1715,rtj+96,1.02,2.85,5.68,1996,
J1821+41,slr+14,J1821+41,slr+14,1.67,3.70,7.12,2014,
J1822+0705,fcwa95,J1822+0705,fcwa95,0.48,1.66,6.21,1995,
J1822-0848,fsk+04,J1822-0848,fsk+04,0.15,1.42,4.95,2004,
J1822-0907,hfs+04,J1822-0907,hfs+04,0.61,5.89,-6.44,2004,
J1822+1120,lxf+05,J1822+1120,lxf+05,1.56,4.88,2.66,2005,
J1822-1252,hfs+04,J1822-1252,hfs+04,0.04,1.99,2.44,2004,
B1820-14,cl86,J1822-1400,cl86,-0.01,1.41,3.95,1986,
J1822-1604,rei+11,J1822-1604,rei+11,-0.00,0.00,8.50,2011,
J1822-1617,hfs+04,J1822-1617,hfs+04,-0.31,3.90,-5.87,2004,
B1819-22,dls72,J1822-2256,dls72,-0.25,0.53,5.29,1972,
J1822-4209,mld+96,J1822-4209,mld+96,-0.82,-0.51,4.94,1996,
J1823-0154,mld+96,J1823-0154,mld+96,0.48,2.47,3.86,1996,
B1821+05,mlt+78,J1823+0550,mlt+78,0.31,1.13,6.88,1978,
B1820-11,cl86,J1823-1115,cl86,0.09,1.82,3.43,1986,
J1823-1126,hfs+04,J1823-1126,hfs+04,0.15,3.06,-0.11,2004,
J1823-1347,mhl+02,J1823-1347,mhl+02,-0.02,1.76,2.90,2002,
J1823-1526,hfs+04,J1823-1526,hfs+04,-0.14,2.28,0.58,2004,
J1823-1807,mhl+02,J1823-1807,mhl+02,-0.38,2.38,-1.33,2002,
B1820-30A,bbl+94,J1823-3021A,bbl+94,-1.67,0.58,-3.47,1994,
B1820-30B,bbl+94,J1823-3021B,bbl+94,-1.67,0.58,-3.47,1994,
J1823-3021C,cha03,J1823-3021C,cha03,-1.67,0.58,-3.47,2003,
J1823-3021D,lfrj12,J1823-3021D,lfrj12,-1.67,0.58,-3.47,2012,
J1823-3021E,fre08,J1823-3021E,fre08,-1.67,0.58,-3.47,2008,
J1823-3021F,fre08,J1823-3021F,fre08,-1.67,0.58,-3.47,2008,
B1820-31,mlt+78,J1823-3106,mlt+78,-0.23,0.06,6.93,1978,
J1824-0127,lfl+06,J1824-0127,lfl+06,0.17,0.89,6.86,2006,
J1824+10,cck+16,J1824+10,cck+16,0.54,1.82,6.27,2016,
B1821-11,cl86,J1824-1118,cl86,0.08,2.04,2.85,1986,
J1824-1159,mhl+02,J1824-1159,mhl+02,0.03,1.47,4.29,2002,
J1824-1350,ncb+15,J1824-1350,ncb+15,-0.04,1.42,4.02,2015,
J1824-1423,mhl+02,J1824-1423,mhl+02,-0.06,1.34,4.14,2002,
J1824-1500,hfs+04,J1824-1500,hfs+04,-0.10,1.72,2.71,2004,
B1821-19,mlt+78,J1824-1945,mlt+78,-0.20,0.79,4.89,1978,
J1824-2233,lfl+06,J1824-2233,lfl+06,-0.36,0.78,3.98,2006,
J1824-2328,lfl+06,J1824-2328,lfl+06,-0.67,1.23,0.77,2006,
B1821-24A,lbm+87,J1824-2452A,lbm+87,-0.53,0.74,3.08,1987,
J1824-2452B,fre08,J1824-2452B,fre08,-0.53,0.74,3.08,2008,
J1824-2452C,fre08,J1824-2452C,fre08,-0.53,0.74,3.08,2008,
J1824-2452D,fre08,J1824-2452D,fre08,-0.53,0.74,3.08,2008,
J1824-2452E,fre08,J1824-2452E,fre08,-0.53,0.74,3.08,2008,
J1824-2452F,fre08,J1824-2452F,fre08,-0.53,0.74,3.08,2008,
J1824-2452G,fre08,J1824-2452G,fre08,-0.53,0.74,3.08,2008,
J1824-2452H,fre08,J1824-2452H,fre08,-0.53,0.74,3.08,2008,
J1824-2452I,fre08,J1824-2452I,fre08,-0.53,0.74,3.08,2008,
J1824-2452J,fre08,J1824-2452J,fre08,-0.53,0.74,3.08,2008,
J1824-2452K,fre08,J1824-2452K,fre08,-0.53,0.74,3.08,2008,
J1824-2452L,fre08,J1824-2452L,fre08,-0.53,0.74,3.08,2008,
J1824-2537,ebvb01,J1824-2537,ebvb01,-0.75,0.90,1.29,2001,
B1822+00,dtws85,J1825+0004,dtws85,0.19,0.93,6.90,1985,
J1825-0319,bbb+13,J1825-0319,bbb+13,0.28,1.75,5.07,2013,
B1822-09,dls72,J1825-0935,dls72,0.01,0.11,8.22,1972,
J1825-1108,ncb+15,J1825-1108,ncb+15,0.03,0.94,5.92,2015,
B1822-14,cl86,J1825-1446,cl86,-0.08,1.28,4.25,1986,
J1825-31,bbb+12,J1825-31,bbb+12,-1.03,0.28,1.75,2012,
J1825-33,bb10,J1825-33,bb10,-0.21,0.01,7.28,2010,
B1823-11,cl86,J1826-1131,cl86,0.02,1.34,4.76,1986,
J1826-1256,aaa+09c,J1826-1256,aaa+09c,-0.01,0.49,7.03,2009,
B1823-13,cl86,J1826-1334,cl86,-0.04,1.12,5.07,1986,
J1826-1419,mll+06,J1826-1419,mll+06,-0.06,0.97,5.41,2006,
J1826-1526,mhl+02,J1826-1526,mhl+02,-0.40,4.18,-5.75,2002,
J1827-0750,lfl+06,J1827-0750,lfl+06,0.31,3.93,-0.67,2006,
J1827-0934,mhl+02,J1827-0934,mhl+02,0.06,1.51,4.72,2002,
B1824-10,cl86,J1827-0958,cl86,0.07,1.83,3.80,1986,
J1827-1446,cwp+17,J1827-1446,cwp+17,-0.00,0.00,8.50,2017,
J1828-0611,hfs+04,J1828-0611,hfs+04,0.48,5.08,-2.50,2004,
J1828+0625,rap+12,J1828+0625,rap+12,0.14,0.58,7.70,2012,
J1828-1007,hfs+04,J1828-1007,hfs+04,0.03,1.46,4.76,2004,
J1828-1057,hfs+04,J1828-1057,hfs+04,0.00,1.28,5.08,2004,
J1828-1101,mhl+02,J1828-1101,mhl+02,0.00,1.67,4.03,2002,
J1828-1336,mhl+02,J1828-1336,mhl+02,-0.17,2.46,1.03,2002,
J1828+1359,naf03,J1828+1359,naf03,0.54,1.84,6.53,2003,
J1828-2119,lfl+06,J1828-2119,lfl+06,-1.48,3.52,-9.02,2006,
J1829+0000,lfl+06,J1829+0000,lfl+06,0.36,2.16,4.83,2006,
J1829-0734,kbm+03,J1829-0734,kbm+03,0.16,2.45,2.91,2003,
J1829-1011,ncb+15,J1829-1011,ncb+15,0.02,1.80,3.90,2015,
B1826-17,dls72,J1829-1751,dls72,-0.35,1.50,2.76,1972,
J1829+2456,clm+04,J1829+2456,clm+04,0.24,0.70,7.98,2004,
J1830-0052,lfl+06,J1830-0052,lfl+06,0.76,5.07,-0.37,2006,
J1830-0131,lfl+06,J1830-0131,lfl+06,0.24,1.70,5.45,2006,
J1830-10,ncb+15,J1830-10,ncb+15,-0.01,1.23,5.31,2015,
B1828-11,cjlm87,J1830-1059,cjlm87,-0.03,1.12,5.56,1987,
J1830-1135,mhl+02,J1830-1135,mhl+02,-0.04,1.30,4.97,2002,
J1830-1313,kel+09,J1830-1313,kel+09,-0.33,4.07,-3.45,2009,
J1830-1414,lfl+06,J1830-1414,lfl+06,-0.32,3.09,-1.09,2006,
J1831-0823,hfs+04,J1831-0823,hfs+04,0.04,1.53,4.93,2004,
J1831-0952,lfl+06,J1831-0952,lfl+06,-0.01,1.37,5.09,2006,
J1831-1223,mhl+02,J1831-1223,mhl+02,-0.10,1.64,3.90,2002,
J1831-1329,mhl+02,J1831-1329,mhl+02,-0.21,2.02,2.54,2002,
J1831-1423,hfs+04,J1831-1423,hfs+04,-0.39,3.10,-1.12,2004,
J1832+0029,lfl+06,J1832+0029,lfl+06,0.08,0.54,7.61,2006,
J1832-0644,mhl+02,J1832-0644,mhl+02,0.19,4.35,-0.91,2002,
B1829-08,cl86,J1832-0827,cl86,0.03,2.05,3.72,1986,
J1832-0836,bbb+13,J1832-0836,bbb+13,0.01,0.98,6.20,2013,
B1829-10,cl86,J1832-1021,cl86,-0.05,1.73,4.14,1986,
J1832-28,ebvb01,J1832-28,ebvb01,-1.26,0.72,0.46,2001,
J1833-0209,ncb+15,J1833-0209,ncb+15,0.72,6.44,-3.15,2015,
B1831-03,dls72,J1833-0338,dls72,0.20,2.40,3.92,1972,
J1833-0556,hfs+04,J1833-0556,hfs+04,0.20,4.06,0.04,2004,
J1833-0559,mhl+02,J1833-0559,mhl+02,0.16,3.07,2.08,2002,
B1830-08,cl86,J1833-0827,cl86,0.00,1.79,4.37,1986,
J1833-0831,gcl+10,J1833-0831,gcl+10,0.00,0.00,8.50,2010,
J1833-1034,gmga05,J1833-1034,gmga05,-0.06,1.50,4.69,2005,
J1833-1055,mhl+02,J1833-1055,mhl+02,-0.15,2.79,1.32,2002,
B1828-60,mlt+78,J1833-6023,mlt+78,-0.48,-0.53,7.37,1978,
B1831-00,dtws85,J1834-0010,dtws85,0.22,1.71,5.63,1985,
J1834-0031,lfl+06,J1834-0031,lfl+06,0.28,2.38,4.48,2006,
B1831-04,dls73,J1834-0426,dls73,0.08,1.13,6.28,1973,
J1834-0602,mhl+02,J1834-0602,mhl+02,0.11,2.73,2.82,2002,
J1834-0633,hfs+04,J1834-0633,hfs+04,0.11,3.53,1.00,2004,
J1834-0731,hfs+04,J1834-0731,hfs+04,0.03,1.69,4.76,2004,
J1834-0742,hfs+04,J1834-0742,hfs+04,0.02,2.01,4.02,2004,
J1834-0812,bjl+11,J1834-0812,bjl+11,0.00,2.39,3.05,2011,
J1834-0845,kkp+12,J1834-0845,kkp+12,-0.00,0.00,8.50,2012,
J1834-09,ncb+15,J1834-09,ncb+15,-0.04,1.88,4.02,2015,
J1834+10,cnst96,J1834+10,cnst96,0.62,2.65,5.41,1996,
J1834-1202,hfs+04,J1834-1202,hfs+04,-0.19,2.12,2.77,2004,
J1834-1710,kbm+03,J1834-1710,kbm+03,-0.25,0.92,5.23,2003,
J1834-1855,lfl+06,J1834-1855,lfl+06,-0.70,1.98,0.66,2006,
J1835-0114,ekl09,J1835-0114,ekl09,0.18,1.72,5.52,2009,
J1835-0349,lfl+06,J1835-0349,lfl+06,0.18,2.56,3.62,2006,
J1835-0522,hfs+04,J1835-0522,hfs+04,0.18,3.88,0.64,2004,
B1832-06,cl86,J1835-0643,cl86,0.05,2.14,3.94,1986,
J1835-0924,mhl+02,J1835-0924,mhl+02,-0.07,1.95,3.86,2002,
J1835-09242,ncb+15,J1835-09242,ncb+15,-0.07,1.95,3.84,2015,
J1835-0928,ncb+15,J1835-0928,ncb+15,-0.07,1.88,4.01,2015,
J1835-0944,lfl+06,J1835-0944,lfl+06,-0.07,1.61,4.60,2006,
J1835-0946,lfl+06,J1835-0946,lfl+06,-0.06,1.39,5.15,2006,
J1835-1020,mhl+02,J1835-1020,mhl+02,-0.07,1.07,5.84,2002,
J1835-1106,mld+96,J1835-1106,mld+96,-0.08,1.14,5.56,1996,
J1835-1548,lfl+06,J1835-1548,lfl+06,-1.29,5.73,-10.13,2006,
J1835-3259A,drr11,J1835-3259A,drr11,-2.11,0.28,-1.99,2011,
B1834-04,cl86,J1836-0436,cl86,0.09,1.99,4.62,1986,
J1836-0517,hfs+04,J1836-0517,hfs+04,0.13,3.68,1.12,2004,
B1834-10,mlt+78,J1836-1008,mlt+78,-0.13,2.03,3.54,1978,
J1836-11,ncb+15,J1836-11,ncb+15,-0.19,2.19,2.84,2015,
J1836-1324,lfl+06,J1836-1324,lfl+06,-0.18,1.20,5.07,2006,
J1836-2354A,lrfs11,J1836-2354A,lrfs11,-0.42,0.54,5.37,2011,
J1836-2354B,lrfs11,J1836-2354B,lrfs11,-0.42,0.54,5.37,2011,
J1836+5925,aaa+09c,J1836+5925,aaa+09c,0.13,0.27,8.49,2009,
J1837-0045,mld+96,J1837-0045,mld+96,0.15,1.60,5.80,1996,
J1837+0053,lfl+06,J1837+0053,lfl+06,0.26,2.26,4.91,2006,
J1837-0559,mhl+02,J1837-0559,mhl+02,0.03,1.89,4.62,2002,
J1837-0604,dkm+01,J1837-0604,dkm+01,0.02,2.09,4.21,2001,
B1834-06,cl86,J1837-0653,cl86,0.00,1.76,4.75,1986,
J1837-08,bbb+12,J1837-08,bbb+12,-0.07,2.14,3.69,2012,
J1837+1221,ebvb01,J1837+1221,ebvb01,1.00,4.40,3.68,2001,
J1837-1243,mhl+02,J1837-1243,mhl+02,-0.38,2.82,0.75,2002,
J1837-1837,ebvb01,J1837-1837,ebvb01,-0.31,0.82,5.39,2001,
J1838-01,kek+13,J1838-01,kek+13,0.33,3.94,1.82,2013,
J1838-0107,ncb+15,J1838-0107,ncb+15,0.25,3.09,3.25,2015,
J1838-0453,mhl+02,J1838-0453,mhl+02,0.08,3.02,2.59,2002,
J1838-0537,pga+12a,J1838-0537,pga+12a,0.00,0.00,8.50,2012,
J1838-0549,hfs+04,J1838-0549,hfs+04,0.01,1.80,4.86,2004,
J1838-0624,hfs+04,J1838-0624,hfs+04,-0.01,1.98,4.41,2004,
J1838-0655,gh08,J1838-0655,gh08,-0.02,2.81,2.53,2008,
J1838-1046,mhl+02,J1838-1046,mhl+02,-0.15,1.53,4.69,2002,
J1838+1650,lxf+05,J1838+1650,lxf+05,0.28,1.10,7.46,2005,
J1838-1849,kek+13,J1838-1849,kek+13,-0.84,2.12,0.42,2013,
J1839-0141,mll+06,J1839-0141,mll+06,0.21,3.03,3.25,2006,
J1839-0223,ncb+15,J1839-0223,ncb+15,0.16,3.00,3.20,2015,
J1839-0321,mhl+02,J1839-0321,mhl+02,0.15,3.76,1.60,2002,
J1839-0332,ncb+15,J1839-0332,ncb+15,0.07,1.93,4.95,2015,
J1839-0402,mhl+02,J1839-0402,mhl+02,0.05,2.01,4.73,2002,
J1839-0436,lfl+06,J1839-0436,lfl+06,0.05,2.06,4.52,2006,
J1839-0459,mhl+02,J1839-0459,mhl+02,0.02,1.82,4.96,2002,
J1839-0627,mhl+02,J1839-0627,mhl+02,-0.01,1.07,6.29,2002,
J1839-0643,mhl+02,J1839-0643,mhl+02,-0.03,2.08,4.15,2002,
J1839-0905,hfs+04,J1839-0905,hfs+04,-0.19,2.71,2.27,2004,
J1839-1238,lfl+06,J1839-1238,lfl+06,-0.22,1.38,4.77,2006,
J1839+15,sjm+12,J1839+15,sjm+12,0.56,2.39,6.11,2012,
J1840+0214,lfl+06,J1840+0214,lfl+06,0.35,3.23,3.65,2006,
J1840-04,bbb+12,J1840-04,bbb+12,0.02,2.13,4.43,2012,
J1840-0559,hfs+04,J1840-0559,hfs+04,-0.02,1.88,4.70,2004,
J1840-0626,kel+09,J1840-0626,kel+09,-0.05,2.50,3.36,2009,
J1840-0643,kek+13,J1840-0643,kek+13,-0.05,2.17,3.98,2013,
J1840-0753,eklk13,J1840-0753,eklk13,-0.31,5.94,-4.43,2013,
J1840-0809,hfs+04,J1840-0809,hfs+04,-0.13,2.38,3.27,2004,
J1840-0815,hfs+04,J1840-0815,hfs+04,-0.09,1.72,4.68,2004,
J1840-0840,lfl+06,J1840-0840,lfl+06,-0.14,2.07,3.84,2006,
J1840-1122,hfs+04,J1840-1122,hfs+04,-0.48,3.66,-0.75,2004,
J1840-1207,lfl+06,J1840-1207,lfl+06,-0.66,4.22,-2.53,2006,
J1840-1419,kle+10,J1840-1419,kle+10,-0.05,0.23,7.82,2010,
B1839+56,skk+80,J1840+5640,skk+80,0.88,2.00,8.36,1980,
J1841+0130,fsk+04,J1841+0130,fsk+04,0.22,2.31,4.96,2004,
J1841-0157,hfs+04,J1841-0157,hfs+04,0.17,3.98,1.63,2004,
J1841-0310,hfs+04,J1841-0310,hfs+04,0.06,2.02,4.85,2004,
J1841-0345,lkm+00,J1841-0345,lkm+00,0.03,1.80,5.18,2000,
B1838-04,cl86,J1841-0425,cl86,0.02,2.05,4.61,1986,
J1841-0456,vg97,J1841-0456,vg97,-0.00,4.42,-0.02,1997,
J1841-0500,crc+12,J1841-0500,crc+12,-0.00,2.28,4.08,2012,
J1841-0524,hfs+04,J1841-0524,hfs+04,-0.02,1.87,4.83,2004,
B1839+09,mlt+78,J1841+0912,mlt+78,0.18,1.06,7.24,1978,
J1841-1404,lfl+06,J1841-1404,lfl+06,-1.05,4.68,-4.89,2006,
J1841-7845,jbo+09,J1841-7845,jbo+09,-1.08,-1.55,6.93,2009,
J1842-0153,mhl+02,J1842-0153,mhl+02,0.12,3.51,2.48,2002,
J1842+0257,lfl+06,J1842+0257,lfl+06,0.29,2.85,4.36,2006,
J1842-0309,hfs+04,J1842-0309,hfs+04,0.09,4.17,1.00,2004,
J1842+0358,lfl+06,J1842+0358,lfl+06,0.29,2.50,4.98,2006,
B1839-04,cl86,J1842-0359,cl86,0.01,1.76,5.23,1986,
J1842-0415,lkm+00,J1842-0415,lkm+00,0.01,1.71,5.29,2000,
J1842-0612,hfs+04,J1842-0612,hfs+04,-0.09,2.55,3.37,2004,
J1842+0638,lfl+06,J1842+0638,lfl+06,1.41,9.73,-4.05,2006,
J1842-0800,ncb+15,J1842-0800,ncb+15,-0.12,1.66,4.92,2015,
J1842-0905,kbm+03,J1842-0905,kbm+03,-0.36,3.92,-0.39,2003,
J1842+1332,ebvb01,J1842+1332,ebvb01,0.90,4.43,3.92,2001,
J1843-0000,hfs+04,J1843-0000,hfs+04,0.10,1.76,5.68,2004,
J1843-0050,mhl+02,J1843-0050,mhl+02,0.20,4.31,1.41,2002,
J1843-0137,hfs+04,J1843-0137,hfs+04,0.15,3.90,1.90,2004,
J1843-0211,hfs+04,J1843-0211,hfs+04,0.08,2.98,3.36,2004,
J1843-0355,mhl+02,J1843-0355,mhl+02,0.01,2.77,3.40,2002,
J1843-0408,hfs+04,J1843-0408,hfs+04,-0.01,1.89,5.00,2004,
J1843-0459,mhl+02,J1843-0459,mhl+02,-0.04,2.26,4.17,2002,
J1843-0510,ncb+15,J1843-0510,ncb+15,-0.04,1.87,4.89,2015,
J1843-0702,hfs+04,J1843-0702,hfs+04,-0.11,1.86,4.65,2004,
J1843-0744,kel+09,J1843-0744,kel+09,-0.21,2.99,2.12,2009,
J1843-0806,hfs+04,J1843-0806,hfs+04,-0.15,1.81,4.59,2004,
J1843-1113,hfs+04,J1843-1113,hfs+04,-0.07,0.47,7.33,2004,
J1843-1448,fsk+04,J1843-1448,fsk+04,-0.29,1.11,5.23,2004,
J1843-1507,lfl+06,J1843-1507,lfl+06,-1.07,3.81,-2.85,2006,
J1843+2024,zcwl96,J1843+2024,zcwl96,1.13,4.57,4.73,1996,
J1844+00,cnst96,J1844+00,cnst96,0.22,3.69,2.74,1996,
J1844-0030,hfs+04,J1844-0030,hfs+04,0.23,5.49,-0.38,2004,
J1844+0115,csl+12,J1844+0115,csl+12,0.16,2.39,4.86,2012,
B1842-02,cl86,J1844-0244,cl86,0.02,2.44,4.23,1986,
J1844-0256,cpkm02,J1844-0256,cpkm02,0.01,2.98,3.26,2002,
J1844-03,tkk+98,J1844-03,tkk+98,0.00,0.00,8.50,1998,
J1844-0302,ncb+15,J1844-0302,ncb+15,0.02,2.58,3.92,2015,
J1844-0310,lkm+00,J1844-0310,lkm+00,0.00,2.93,3.30,2000,
J1844-0346,cwp+17,J1844-0346,cwp+17,-0.00,0.00,8.50,2017,
B1841-04,cjlm87,J1844-0433,cjlm87,-0.03,1.45,5.79,1987,
J1844-0452,hfs+04,J1844-0452,hfs+04,-0.06,2.65,3.46,2004,
J1844-0502,hfs+04,J1844-0502,hfs+04,-0.06,2.13,4.44,2004,
B1841-05,cl86,J1844-0538,cl86,-0.09,2.46,3.69,1986,
B1842+14,mlt+78,J1844+1454,mlt+78,0.24,1.19,7.34,1978,
J1845-0316,lkm+00,J1845-0316,lkm+00,-0.02,2.49,4.08,2000,
B1842-04,cjlm87,J1845-0434,cjlm87,-0.06,1.93,4.90,1987,
J1845-0545,hfs+04,J1845-0545,hfs+04,-0.13,2.50,3.63,2004,
J1845+0623,lfl+06,J1845+0623,lfl+06,0.37,3.02,4.63,2006,
J1845-0635,eklk13,J1845-0635,eklk13,-0.26,4.17,0.08,2013,
J1845-0743,kbm+03,J1845-0743,kbm+03,-0.29,3.05,2.09,2003,
J1845-0826,lfl+06,J1845-0826,lfl+06,-0.21,2.09,3.95,2006,
J1845-1114,lfl+06,J1845-1114,lfl+06,-0.45,2.55,2.28,2006,
J1845-1351,lfl+06,J1845-1351,lfl+06,-0.79,3.11,-0.10,2006,
J1846+0051,hfs+04,J1846+0051,hfs+04,0.10,2.19,5.15,2004,
J1846-0257,mll+06,J1846-0257,mll+06,-0.01,1.98,5.03,2006,
J1846-0258,gvbt00,J1846-0258,gvbt00,-0.02,2.87,3.46,2000,
J1846-0749,lfl+06,J1846-0749,lfl+06,-0.59,5.97,-4.07,2006,
J1846-07492,kel+09,J1846-07492,kel+09,-0.18,1.81,4.67,2009,
J1846+0919,sdz+10,J1846+0919,sdz+10,0.14,0.99,7.34,2010,
J1846-4249,tjb+13,J1846-4249,tjb+13,-1.10,-0.43,4.95,2013,
J1846-7403,jbo+09,J1846-7403,jbo+09,-10.82,-14.28,-8.93,2009,
